"Id","Bad","Poor","Good","Ranking","Votes","Text","File"
"394","0","0","1","1.0","1","Gadò de:jadó:ɂa?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-05.mp3"
"395","0","0","1","1.0","1","Tò:hi̋:ju?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-03.mp3"
"397","0","0","1","1.0","1","Ha:dlv wi:jé:ga?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-27.mp3"
"399","0","0","1","1.0","1","Gadò de:sdadó:ɂa?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-10.mp3"
"400","0","0","2","1.0","2","Ha:dlv hwé:ga?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-25.mp3"
"401","0","0","1","1.0","1","Me:li dà:gwadó:ɂa.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-09.mp3"
"402","0","0","1","1.0","1","Ha:dlv wije:nv́:sv̌:ɂi?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-22.mp3"
"403","0","0","2","1.0","2","Jalagi.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-12.mp3"
"404","0","0","2","1.0","2","Gadò dè:jadó:ɂa?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-11.mp3"
"405","0","0","1","1.0","1","Lini:da dà:gwadó:ɂa.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-08.mp3"
"408","0","0","1","1.0","1","Jalagi de:sdawó:niha?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-14.mp3"
"410","0","0","1","1.0","1","Gadò de:sdadv:neha?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-20.mp3"
"412","0","0","2","1.0","2","Jalagi hiwó:niha?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-13.mp3"
"413","0","0","1","1.0","1","à:dlv̌:kwsgv́.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-18.mp3"
"415","0","0","1","1.0","1","U:do:hiyű:hnv́ wǔ:yó:hlé","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-11.mp3"
"416","0","0","2","1.0","2","Anǐ:táɂli ani:sgaya à:ni:no:halǐ:dô:he,","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-01.mp3"
"418","0","0","1","1.0","1","ná:hnv́ galò:gwé ga:ne̋:hi kilagwu","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-08.mp3"
"419","0","0","2","1.0","2","ù:dv:hne ná galò:gwé ga:ne̋:hi,","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-17.mp3"
"422","0","0","1","1.0","1","Ù:ná:ne:lǔ:gî:se do:juwáɂihlv́ dí:dla,","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-19.mp3"
"425","0","0","1","1.0","1","Ná:hnv́ galò:gwé nigǎ:né:hv̋:na","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-13.mp3"
"426","0","0","1","1.0","1","""Sǒ:gwílílê ì:nada:hísi"",","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-21.mp3"
"427","0","0","1","1.0","1","nǔ:ksestanv̋:na iyú:sdi dà:sdayo:hihv̋.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-10.mp3"
"435","0","0","1","1.0","1","iyv̋:da widǔ:sdáyo:hlé ǒ:sdagwu","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-09.mp3"
"436","0","0","1","1.0","1","ù:dv:hné ná u:yo:hlv̋.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-22.mp3"
"438","0","0","1","1.0","1","U:do:hiyű:hnv́ wǔ:yó:hlé","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-11.mp3"
"440","0","0","1","1.0","1","ná:hnv́ galò:gwé ga:ne̋:hi kilagwu","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-08.mp3"
"446","0","0","1","1.0","1","""Ahwi è:ni:yó:ɂa!"",","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-14.mp3"
"450","0","0","2","1.0","2","ale ù:ni:go:hé ganv́:gv̋.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-12.mp3"
"455","0","0","1","1.0","1","ù:dv:hne.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-15.mp3"
"457","0","0","2","1.0","2","Sà:gwű:hno asgaya galò:gwé","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-03.mp3"
"458","0","0","2","1.0","2","Anǐ:táɂli ani:sgaya à:ni:no:halǐ:dô:he,","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-01.mp3"
"467","0","0","1","1.0","1","Dè:johlga̋:s Jalagi?","/1605135617/osiyo-then-cno-spk_1/osiyo-then-cno-spk_1-18.mp3"
"468","0","0","2","1.0","2","Dè:johlga̋:s Jalagi?","/1605135617/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-18.mp3"
"469","0","0","1","1.0","1","De:sdohlga̋:s Jalagi?","/1605135617/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-17.mp3"
"470","0","0","2","1.0","2","Hohlga̋:s Jalagi?","/1605135617/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-16.mp3"
"490","0","0","2","1.0","2","Hv?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-258.mp3"
"493","0","0","2","1.0","2","Di:dihnó:gi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-73.mp3"
"494","0","0","1","1.0","1","Desgi:dì:si.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-184.mp3"
"496","0","0","2","1.0","2","Nà:sgi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-659.mp3"
"497","0","0","1","1.0","1","Ga̋:du.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-157.mp3"
"501","0","0","1","1.0","1","Ni!","/1605151131/bc-cno-spk_0/bc-cno-spk_0-335.mp3"
"503","0","0","2","1.0","2","Ani:sgaya aniwó:niɂa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-667.mp3"
"504","0","0","1","1.0","1","Na achű:ja.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-601.mp3"
"505","0","0","2","1.0","2","Joɂi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-90.mp3"
"507","0","0","1","1.0","1","Asgaya gawó:niɂa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-669.mp3"
"515","0","0","1","1.0","1","À:di.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-451.mp3"
"516","0","0","2","1.0","2","Ana̋:ta.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-433.mp3"
"518","0","0","2","1.0","2","U:no:lv̀:tani.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-386.mp3"
"520","0","0","2","1.0","2","I:ya.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-169.mp3"
"521","0","0","1","1.0","1","Hé:gake?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-530.mp3"
"527","0","0","1","1.0","1","Sǔ:dáli.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-92.mp3"
"529","0","0","1","1.0","1","Aksdà:yv̌hv:sgi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-199.mp3"
"530","0","0","1","1.0","1","Gaɂlo:hni.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-399.mp3"
"531","0","0","2","1.0","2","Kawo:n.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-390.mp3"
"533","0","0","1","1.0","1","Gv́:na desgvsi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-188.mp3"
"535","0","0","1","1.0","1","Ahő:li.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-252.mp3"
"537","0","0","1","1.0","1","Ù:lô:gi:lv.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-537.mp3"
"540","0","0","1","1.0","1","U:hyv:dlv.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-71.mp3"
"552","0","0","1","1.0","1","Alsdâ:yv:hv́sga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-195.mp3"
"557","0","0","1","1.0","1","Anigǐ:gáge gitǎ:ya.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-701.mp3"
"559","0","0","1","1.0","1","He:líɂa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-588.mp3"
"561","0","0","1","1.0","1","Asgayv.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-436.mp3"
"563","0","0","1","1.0","1","À:di:tásga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-504.mp3"
"566","0","0","1","1.0","1","Sà:wűɂi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-88.mp3"
"567","0","0","2","1.0","2","I:ga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-270.mp3"
"570","0","0","2","1.0","2","Hé:ga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-141.mp3"
"571","0","0","1","1.0","1","Ajina.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-321.mp3"
"574","0","0","1","1.0","1","Agǐ:gáge gitǎ:ya.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-699.mp3"
"577","0","0","1","1.0","1","Kawo:ni.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-391.mp3"
"578","0","0","2","1.0","2","U:halv:na.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-319.mp3"
"579","0","0","1","1.0","1","Dijé:nv̀:sv̋:ɂi hé:ga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-150.mp3"
"580","0","0","2","1.0","2","Gv̀:ne.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-340.mp3"
"583","0","0","1","1.0","1","U:galǒ.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-305.mp3"
"590","0","0","2","1.0","2","Sóhně:li:ne̋:ɂi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-113.mp3"
"597","0","0","2","1.0","2","A̋:ta.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-431.mp3"
"600","0","0","2","1.0","2","Galì:sdâ:yv:hv́sga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-192.mp3"
"602","0","0","2","1.0","2","Ani:wi̋:n.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-429.mp3"
"603","0","0","1","1.0","1","Su:dali:ne̋.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-102.mp3"
"604","0","0","1","1.0","1","À:gi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-355.mp3"
"605","0","0","2","1.0","2","U:ni:gǎ:nawa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-472.mp3"
"606","0","0","1","1.0","1","Jadu:lí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-200.mp3"
"609","0","0","1","1.0","1","Sakǒ:nígé u:gì:dáhl.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-686.mp3"
"610","0","0","1","1.0","1","Janhta.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-248.mp3"
"611","0","0","1","1.0","1","Tò:hi̋:ju.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-59.mp3"
"612","0","0","2","1.0","2","Go:hi̋.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-210.mp3"
"614","0","0","1","1.0","1","V̌:sgí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-406.mp3"
"615","0","0","1","1.0","1","Agayv̋:li.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-473.mp3"
"616","0","0","1","1.0","1","U:no:lv̀:tana.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-385.mp3"
"617","0","0","1","1.0","1","Ù:nadu:lí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-457.mp3"
"618","0","0","1","1.0","1","Sv:hiye̋.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-566.mp3"
"623","0","0","1","1.0","1","É:gwő:ni.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-621.mp3"
"625","0","0","1","1.0","1","O:síyo.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-32.mp3"
"626","0","0","1","1.0","1","Adǎ:wé:hi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-322.mp3"
"627","0","0","2","1.0","2","Anadi:tásga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-506.mp3"
"630","0","0","1","1.0","1","Agv̌:níge̋.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-366.mp3"
"631","0","0","2","1.0","2","Nà:hní.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-661.mp3"
"632","0","0","1","1.0","1","Dlù:dlu.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-639.mp3"
"633","0","0","1","1.0","1","Du:lì:sdi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-401.mp3"
"634","0","0","2","1.0","2","Anigǐ:gáge ani:ji:lv̋:sgi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-698.mp3"
"639","0","0","1","1.0","1","Dla:nú:si.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-638.mp3"
"643","0","0","1","1.0","1","U:gana̋:sdake jadu:lí?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-496.mp3"
"644","0","0","2","1.0","2","Gadògi hadí:ɂa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-227.mp3"
"645","0","0","2","1.0","2","À:li:hě:lî:ga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-265.mp3"
"646","0","0","1","1.0","1","Dō gadv:ne?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-276.mp3"
"647","0","0","1","1.0","1","Ayv gé:ga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-642.mp3"
"648","0","0","1","1.0","1","Go:lì.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-44.mp3"
"649","0","0","1","1.0","1","É:ga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-143.mp3"
"652","0","0","1","1.0","1","Uninéha.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-365.mp3"
"655","0","0","1","1.0","1","De:halǔ.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-394.mp3"
"657","0","0","2","1.0","2","Anali:hě:lí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-266.mp3"
"659","0","0","1","1.0","1","Agǔ:sa jiyv:wi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-555.mp3"
"662","0","0","1","1.0","1","Gadō ű:sd ayv:wi:yá?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-550.mp3"
"664","0","0","1","1.0","1","Am.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-286.mp3"
"665","0","0","1","1.0","1","U:nine̋:ga ju:lò:gí:la.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-693.mp3"
"666","0","0","1","1.0","1","Ha:dlvɂi?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-604.mp3"
"667","0","0","1","1.0","1","À:gwv̌:ya.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-359.mp3"
"669","0","0","1","1.0","1","Ani:sgayv.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-439.mp3"
"670","0","0","1","1.0","1","Gadō u:sdi jadu:líɂa.?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-230.mp3"
"671","0","0","2","1.0","2","Sǔ:dál.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-83.mp3"
"674","0","0","1","1.0","1","Ani:ge:hyű:ja.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-426.mp3"
"675","0","0","1","1.0","1","Ù:néha.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-364.mp3"
"677","0","0","2","1.0","2","Na.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-375.mp3"
"679","0","0","1","1.0","1","Uwo:du.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-336.mp3"
"683","0","0","1","1.0","1","Ǔ:tana hlgv́.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-694.mp3"
"684","0","0","1","1.0","1","Di:te:lǐ:do didihlahv̀.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-683.mp3"
"685","0","0","1","1.0","1","Ju:no:dű ani:ge:hyű:ja anili:hě:lî.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-477.mp3"
"686","0","0","1","1.0","1","Igv:yi̋:ɂi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-01.mp3"
"687","0","0","2","1.0","2","Achű:ji.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-418.mp3"
"689","0","0","1","1.0","1","Kama:ma.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-309.mp3"
"691","0","0","1","1.0","1","Kuye:gwǒ:ni.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-397.mp3"
"695","0","0","1","1.0","1","Ù:né.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-363.mp3"
"696","0","0","2","1.0","2","Sà:gwű.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-79.mp3"
"700","0","0","1","1.0","1","Jalagi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-02.mp3"
"701","0","0","1","1.0","1","U:galǒ:ga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-306.mp3"
"703","0","0","1","1.0","1","Ő:sdadv.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-522.mp3"
"704","0","0","1","1.0","1","Hé:gasgohv?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-529.mp3"
"705","0","0","2","1.0","2","À:kiwásga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-337.mp3"
"706","0","0","1","1.0","1","Hadáɂnvɂa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-653.mp3"
"709","0","0","1","1.0","1","Gő:li.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-371.mp3"
"710","0","0","2","1.0","2","Gǐ:ga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-209.mp3"
"711","0","0","1","1.0","1","Go:lì:ga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-45.mp3"
"713","0","0","2","1.0","2","Do:yű.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-326.mp3"
"718","0","0","1","1.0","1","hnv.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-558.mp3"
"720","0","0","2","1.0","2","V̌:sgíyi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-407.mp3"
"723","0","0","2","1.0","2","Donada:go:hv̄.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-62.mp3"
"727","0","0","1","1.0","1","Nokwsi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-317.mp3"
"728","0","0","2","1.0","2","Halihě:lí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-262.mp3"
"731","0","0","2","1.0","2","Ani:gě:hya.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-441.mp3"
"732","0","0","2","1.0","2","Ő:sdaju?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-523.mp3"
"733","0","0","1","1.0","1","U:ne̋:ga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-368.mp3"
"734","0","0","2","1.0","2","Jv̌:ya.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-360.mp3"
"735","0","0","2","1.0","2","Digwé:nv̀:sv̋:ɂi gé:ga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-148.mp3"
"738","0","0","2","1.0","2","È:lí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-589.mp3"
"739","0","0","1","1.0","1","U:tvhisdv.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-442.mp3"
"742","0","0","2","1.0","2","Go:gi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-127.mp3"
"744","0","0","1","1.0","1","Ijéɂiyű:sdi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-328.mp3"
"746","0","0","1","1.0","1","Ha:dlv go:hwe:lv̀:ɂi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-486.mp3"
"749","0","0","1","1.0","1","Gv:no:sásdi ti:dì:si.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-186.mp3"
"752","0","0","2","1.0","2","Go:hi̋:gi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-211.mp3"
"753","0","0","1","1.0","1","Galv:lő:hi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-308.mp3"
"754","0","0","2","1.0","2","Ajv̋sdi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-332.mp3"
"755","0","0","2","1.0","2","Sǐ:gwu.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-513.mp3"
"759","0","0","2","1.0","2","Hiɂa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-50.mp3"
"760","0","0","1","1.0","1","Sihgwa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-512.mp3"
"761","0","0","1","1.0","1","Agayv̌:lí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-445.mp3"
"763","0","0","1","1.0","1","Gv́:na à:wadu:lí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-55.mp3"
"764","0","0","1","1.0","1","Yú:ne:ga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-563.mp3"
"766","0","0","1","1.0","1","U:ni:hyv̋:dla.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-471.mp3"
"771","0","0","1","1.0","1","Nihi gadíɂa hiɂa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-643.mp3"
"775","0","0","1","1.0","1","Kó.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-34.mp3"
"777","0","0","2","1.0","2","Unadu:líɂa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-205.mp3"
"779","0","0","1","1.0","1","Jiwó:ni.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-577.mp3"
"780","0","0","1","1.0","1","Dògi hadí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-226.mp3"
"781","0","0","1","1.0","1","Sóhne:li:ne̋:ɂi Jalagi go:hwe:lv̀:ɂi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-380.mp3"
"782","0","0","1","1.0","1","Asú:sdi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-164.mp3"
"783","0","0","1","1.0","1","Waló:si.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-75.mp3"
"784","0","0","1","1.0","1","Gǎ:sógwalv́.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-508.mp3"
"785","0","0","1","1.0","1","Hlá kiloyi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-663.mp3"
"788","0","0","2","1.0","2","U:halv:ni.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-320.mp3"
"789","0","0","2","1.0","2","Idihno:gí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-411.mp3"
"790","0","0","1","1.0","1","Dò dě:jádo?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-219.mp3"
"791","0","0","1","1.0","1","Ő:sda.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-40.mp3"
"793","0","0","1","1.0","1","Di:ni:yő:hli.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-450.mp3"
"796","0","0","2","1.0","2","V̀:hla.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-48.mp3"
"798","0","0","1","1.0","1","U:hyv:dlake dǒ:yi?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-521.mp3"
"799","0","0","1","1.0","1","À:ga:sga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-575.mp3"
"801","0","0","2","1.0","2","Ani:sgaya.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-438.mp3"
"802","0","0","1","1.0","1","À:hneha.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-344.mp3"
"803","0","0","2","1.0","2","Dinǐ:yé:li.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-235.mp3"
"804","0","0","1","1.0","1","Ju:ni:là:wisdi gé.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-145.mp3"
"805","0","0","2","1.0","2","À:sdû:di.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-634.mp3"
"807","0","0","2","1.0","2","Aksdà:yv̌hv̄.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-198.mp3"
"808","0","0","1","1.0","1","Gő:la.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-370.mp3"
"811","0","0","1","1.0","1","Sgǒ.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-87.mp3"
"813","0","0","2","1.0","2","À:li:hě:lí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-264.mp3"
"814","0","0","2","1.0","2","Á:ma.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-272.mp3"
"815","0","0","2","1.0","2","Gō.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-128.mp3"
"818","0","0","1","1.0","1","Dē. Tē. Dī.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-21.mp3"
"820","0","0","1","1.0","1","Aji:lv́:sga.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-676.mp3"
"822","0","0","1","1.0","1","U:gǎ:nawa e̋:hi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-296.mp3"
"823","0","0","2","1.0","2","Dò ű:sdi a:sésdi kò:hí?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-680.mp3"
"825","0","0","1","1.0","1","Dō hadv:ne?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-278.mp3"
"828","0","0","2","1.0","2","Kiloɂi gawó:niɂa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-671.mp3"
"831","0","0","2","1.0","2","Síyo.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-33.mp3"
"832","0","0","2","1.0","2","À:giná.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-351.mp3"
"833","0","0","1","1.0","1","Anè:lí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-591.mp3"
"837","0","0","1","1.0","1","Jadu:líɂa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-201.mp3"
"838","0","0","1","1.0","1","Di:de:hyǒ:hvsgi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-214.mp3"
"839","0","0","1","1.0","1","Anihneha.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-346.mp3"
"844","0","0","1","1.0","1","Taɂli:ne̋ go:hwe:la.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-116.mp3"
